num_users,user_id,start_time,end_time,status,details,ram_avg_bytes
20,4,1752698525.142689,1752698527.3804922,SUCCESS,200,47480428.63
20,1,1752698525.1365948,1752698529.5883906,SUCCESS,200,61435721.89
20,3,1752698525.140696,1752698531.8513808,SUCCESS,200,50090839.82
20,2,1752698525.1390402,1752698534.0816407,SUCCESS,200,52638050.31
20,6,1752698525.1470215,1752698536.296815,SUCCESS,200,52207484.31
20,8,1752698525.1497946,1752698538.51442,SUCCESS,200,55232665.88
20,7,1752698525.148176,1752698540.7268457,SUCCESS,200,57553032.76
20,10,1752698525.151844,1752698542.9640107,SUCCESS,200,48557631.17
20,11,1752698525.1540513,1752698545.178338,SUCCESS,200,55510947.11
20,12,1752698525.1551404,1752698547.3860464,SUCCESS,200,58449521.85
20,13,1752698525.1561244,1752698549.6162918,SUCCESS,200,56289677.24
20,9,1752698525.1514256,1752698551.8236728,SUCCESS,200,57971284.44
20,5,1752698525.1455154,1752698554.0588286,SUCCESS,200,52765487.82
20,14,1752698525.157916,1752698556.2820554,SUCCESS,200,57221701.19
20,17,1752698525.161463,1752698558.5209787,SUCCESS,200,46824627.05
20,16,1752698525.1603484,1752698560.7500606,SUCCESS,200,53996189.59
20,18,1752698525.1636236,1752698562.9646134,SUCCESS,200,56678253.68
20,15,1752698525.1593673,1752698565.1950858,SUCCESS,200,52905445.33
20,19,1752698525.1650536,1752698567.4361835,SUCCESS,200,47897881.54
20,20,1752698525.1662161,1752698569.656135,SUCCESS,200,56049581.21
