num_users,user_id,start_time,end_time,status,details,ram_avg_bytes
10,1,1752692747.055237,1752692751.0087335,SUCCESS,200,71430698.92
10,2,1752692747.0576088,1752692754.9819272,SUCCESS,200,89687872.95
10,3,1752692747.0592742,1752692758.9278078,SUCCESS,200,83998493.71
10,6,1752692747.0631063,1752692762.8719757,SUCCESS,200,96709137.36
10,5,1752692747.06111,1752692766.7968233,SUCCESS,200,85121808.14
10,4,1752692747.0605686,1752692770.7836657,SUCCESS,200,94109208.52
10,7,1752692747.0643976,1752692774.7125998,SUCCESS,200,94063862.92
10,8,1752692747.066536,1752692778.6533737,SUCCESS,200,95902111.63
10,9,1752692747.067581,1752692782.5826626,SUCCESS,200,94231750.55
10,10,1752692747.0686183,1752692786.568625,SUCCESS,200,75618683.16
