<<<<<<< HEAD:sepsisRam/scalability_60.csv
num_users,user_id,start_time,end_time,status,details,ram_avg_bytes
60,1,1752697670.5873418,1752697671.07116,SUCCESS,200,9101813.11
60,2,1752697670.5901163,1752697671.5512042,SUCCESS,200,10531553.19
60,3,1752697670.5922694,1752697672.0329788,SUCCESS,200,11050581.50
60,4,1752697670.5939815,1752697672.5242147,SUCCESS,200,10235465.47
60,5,1752697670.5952718,1752697673.010591,SUCCESS,200,10485023.00
60,6,1752697670.5968907,1752697673.4903793,SUCCESS,200,10453889.02
60,8,1752697670.59931,1752697673.9706874,SUCCESS,200,9527284.26
60,7,1752697670.5982828,1752697674.4489963,SUCCESS,200,9738040.00
60,10,1752697670.6016414,1752697674.945824,SUCCESS,200,9240368.98
60,9,1752697670.6005619,1752697675.4379046,SUCCESS,200,10294479.18
60,12,1752697670.603474,1752697675.9190698,SUCCESS,200,10335129.50
60,11,1752697670.6028812,1752697676.4021184,SUCCESS,200,9668413.00
60,13,1752697670.6045527,1752697676.8842888,SUCCESS,200,10040244.83
60,14,1752697670.6064525,1752697677.3796623,SUCCESS,200,10244596.24
60,15,1752697670.607702,1752697677.8559632,SUCCESS,200,10798057.36
60,17,1752697670.6106553,1752697678.33546,SUCCESS,200,9905963.57
60,16,1752697670.609379,1752697678.8226988,SUCCESS,200,9065632.83
60,19,1752697670.6121733,1752697679.299347,SUCCESS,200,9949300.09
60,18,1752697670.6117427,1752697679.7846153,SUCCESS,200,10366374.00
60,20,1752697670.6131253,1752697680.267203,SUCCESS,200,9464579.50
60,21,1752697670.6144743,1752697680.7525368,SUCCESS,200,9348741.83
60,23,1752697670.6178467,1752697681.233039,SUCCESS,200,10204307.06
60,24,1752697670.618751,1752697681.7169929,SUCCESS,200,9856265.67
60,22,1752697670.6164136,1752697682.1993263,SUCCESS,200,8855935.67
60,25,1752697670.6200714,1752697682.688958,SUCCESS,200,9701957.17
60,27,1752697670.6225286,1752697683.1690974,SUCCESS,200,10325878.50
60,26,1752697670.6213627,1752697683.6514938,SUCCESS,200,9669557.17
60,28,1752697670.6234207,1752697684.1378028,SUCCESS,200,10280202.33
60,29,1752697670.625198,1752697684.6163843,SUCCESS,200,9474736.85
60,31,1752697670.6272664,1752697685.098969,SUCCESS,200,9668414.17
60,30,1752697670.6257443,1752697685.5857751,SUCCESS,200,8848582.33
60,32,1752697670.6291215,1752697686.0674567,SUCCESS,200,9289562.50
60,34,1752697670.6319265,1752697686.5482354,SUCCESS,200,9298650.67
60,35,1752697670.633269,1752697687.032332,SUCCESS,200,9098530.00
60,36,1752697670.6344786,1752697687.5148091,SUCCESS,200,10126346.67
60,33,1752697670.629704,1752697687.9926834,SUCCESS,200,10249195.74
60,37,1752697670.6365762,1752697688.4781978,SUCCESS,200,9164884.67
60,38,1752697670.6380327,1752697688.9628332,SUCCESS,200,9316630.33
60,39,1752697670.6393945,1752697689.4422781,SUCCESS,200,8552084.60
60,40,1752697670.640558,1752697689.9326339,SUCCESS,200,8917243.27
60,42,1752697670.642912,1752697690.4206016,SUCCESS,200,9228300.83
60,41,1752697670.6418002,1752697690.9047797,SUCCESS,200,10103874.33
60,43,1752697670.6449342,1752697691.389537,SUCCESS,200,8984562.67
60,44,1752697670.646709,1752697691.8729212,SUCCESS,200,9623699.83
60,48,1752697670.6504452,1752697692.3622766,SUCCESS,200,8662860.50
60,46,1752697670.6487513,1752697692.8518245,SUCCESS,200,9601628.50
