num_users,user_id,start_time,end_time,status,details,ram_avg_bytes
10,1,1752697547.595362,1752697548.0840619,SUCCESS,200,8311266.00
10,2,1752697547.597804,1752697548.5768764,SUCCESS,200,9085286.04
10,3,1752697547.5994494,1752697549.064293,SUCCESS,200,8429510.50
10,4,1752697547.600984,1752697549.5540102,SUCCESS,200,8260919.17
10,5,1752697547.6032228,1752697550.038382,SUCCESS,200,9534201.00
10,6,1752697547.604387,1752697550.5172076,SUCCESS,200,8786367.49
10,8,1752697547.6069555,1752697551.000263,SUCCESS,200,8188635.67
10,7,1752697547.6057036,1752697551.4922142,SUCCESS,200,8924647.84
10,10,1752697547.6094217,1752697551.9718244,SUCCESS,200,8984549.28
10,9,1752697547.6082826,1752697552.4598744,SUCCESS,200,8615692.83
